ID,Description,code,Unit,Deleted,enabled,kgperunit
2124,ANGLE HEAVY DUTY 4.200mm x 150mm x100mm x 10,124738,Number,0,1,1
2127,ANGLE HEAVY DUTY 4.500mm x 150mm x 100mm x 10mm,124794,Number,0,1,1
2130,T BAR MULTI RIB 4.800mm x 200mm x  9mm x 200mm x 9,124433,Number,0,1,1
2133,4.800mm Long 200mm x  9mm + 200mm X 9mm Multi Rib,124434,Number,0,1,1
2136,PEBBLE - 40/60 ROUND RIVER GRAVEL,124849,Number,0,1,1
2139,PEBBLE - 40/60 ROUND RIVER GRAVEL IN A BULKA BAG,124850,Number,0,1,1000
2142,PEBBLE - 40mm ROUND RIVER GRAVEL,124987,Number,0,1,1000
2145,40mm ROUND RIVER GRAVEL IN A BULKA BAG,124988,Number,0,1,1000
2148,ANGLE HEAVY DUTY 5.000mm x 150mm x 100mm x 10mm,124793,Number,0,1,1
2151,T BAR MULTI RIB 5.100mm x 200mm x 200mm x 9mm,124435,Number,0,1,1
2154,T BAR MULTI RIB 5.400mm x 200mm x 200mm x 9mm,124436,Number,0,1,1
2157,T BAR TRADITIONAL 5.4 x 200mm x 10mm x 200mm x 10,124837,Number,0,1,1
2160,ANGLE HEAVY DUTY 5.500mm 150mm x 100mm x 10mm,124511,Number,0,1,1
2163,T BAR MULTI RIB 5.700mm x 200mm x 200mm x 9mm,124658,Number,0,1,1
2166,T BAR TRADITIONAL 5.700mm x 200mm x 10mmx 200mm x,124437,Number,0,1,1
2169,RECYCLED 50/70 COBBLE,124805,Number,0,1,1
2172,RECYCLED  50/70 COBBLE IN A BULKA BAG,124818,Number,0,1,1
2175,T BAR TRADITIONAL 6.000mm x 200mm 10mm x 200mm x 1,124438,Number,0,1,1
2178,T BAR MULTI RIB 6.300mm x 200mm x 200mm x 9mm,124492,Number,0,1,1
2181,75-150 RED GABION IN A BULKA BAG,125025,Number,0,1,1000
2184,METAL - 7MM BLUE LOOSE,124817,Number,0,1,1
2187,WEEPA 90mm EXTENSIONS (PACK 25),124718,Number,0,1,1
2190,ALCOR 110mm x 10m .3mm BITUMEN COATED ALUMINIUM,124073,Number,0,1,1
2193,ALCOR 110mm x 30m .3mm BITUMEN COATED ALUMINIUM,124074,Number,0,1,1
2196,ALCOR 150mm x 10m .3mm BITUMEN COATED ALUMINIUM,124075,Number,0,1,1
2199,ALCOR 150mm x 30m .3MM BITUMEN COATED ALUMINIUM,124076,Number,0,1,1
2202,ALCOR 230mm x 10m .3mm BITUMEN COATED ALUMINIUM,124077,Number,0,1,1
2205,ALCOR 230mm x 30m .3mm BITUMEN COATED ALUMINIUM,124078,Number,0,1,1
2208,ALCOR 300mm x 10m .3mm BITUMEN COATED ALUMINIUM,124079,Number,0,1,1
2211,ALCOR 350mm x 10m .3mm BITUMEN COATED ALUMINIUM,124081,Number,0,1,1
2214,ALCOR 350mm x 30m .3mm BITUMEN COATED ALUMINIUM,124082,Number,0,1,1
2217,ALCOR 380mm x 10m .3mm BITUMEN COATED ALUMINIUM,124083,Number,0,1,1
2220,ALCOR 380mm x 30m .3mm BITUMEN COATED ALUMINIUM,124084,Number,0,1,1
2223,ALCOR 450mm x 10m .3mm BITUMEN COATED ALUMINIUM,124085,Number,0,1,1
2226,ALCOR 450mm x 30m .3mm BITUMEN COATED ALUMINIUM,124086,Number,0,1,1
2229,CEMENT - OFF WHITE AUST BLDRS 20 Kg BAG,124117,Number,0,1,20
2232,BEST BOND 2 Ltr,124905,Number,0,1,1
2235,BEST BOND 20 Ltr,124904,Number,0,1,1
2238,BEST BOND 4 Ltr,124906,Number,0,1,1
2241,BIPLAS 5 LITRE DARK,124150,Number,0,1,1
2244,BIPLAS 20 LITRE CLEAR,124149,Number,0,1,1
2247,BIPLAS 20 LITRE DARK,124151,Number,0,1,1
2250,OXIDE BLACK 318 25Kg BAG,124766,Number,0,1,1
2253,TIES BLACK BAG 110mm BAG/BUNDLE 200,124631,Number,0,1,1
2256,TIES BLACK BAG 150mm BAG/BUNDLE 200,124632,Number,0,1,1
2259,BLACK PLASTIC 2M x 100UM x 10M ROLL,124061,Number,0,1,1
2262,BLACK PLASTIC 2M x 100UM x 20M ROLL,124062,Number,0,1,1
2265,BLACK PLASTIC 2M x 100um x 5m ROLL,124060,Number,0,1,1
2268,BLACK PLASTIC IR2 MED IMPACT 2M x 200UM x 50m ROLL,124063,Number,0,1,1
2271,BLACK PLASTIC IR2 MED IMPACT 4M X 200UM X 50M ROLL,124064,Number,0,1,1
2274,BONDCRETE 2 LITRE,124719,Number,0,1,1
2277,BONDCRETE 20 LITRE,124739,Number,0,1,1
2280,BONDCRETE  4 LITRE,124720,Number,0,1,1
2283,BRICKTOR 70mm x 46m,124070,Number,0,1,1
2286,PAVER BROADWAY 400mm x 400mm,124704,Number,0,1,1
2289,PAVER CAMINO 50 230mm x 115mm x 50mm,124776,Number,0,1,1
2292,METAL DUST (CLEARY'S RED) 500Kg IN A BULKA BAG,126013,Number,0,1,500
2295,CORE/BLOCK FILL LOOSE,124464,Tonne,0,1,1000
2298,CORE/BLOCK FILL 500Kg IN A BULKA BAG,124541,Number,0,1,1
2301,METAL - DBG20 COUNCIL SPEC ROADBASE,124781,Number,0,1,1
2304,CROSS + JOINER FOR 100mm DRAINCOIL,124520,Number,0,1,1
2307,"DOOR FRAME 820mm x 2065mm 3 HINGED, 2 STRIKERS R/H",124490,Number,0,1,1
2310,"DOOR FRAME 820mm x 2065mm 3 HINGED, 2 STRIKERS L/H",124504,Number,0,1,1
2313,DRAINCOIL 65mm x 10m WITH FILTER SOCK,124614,Number,0,1,1
2316,DRAINCOIL 100mm x 50m WITH FILTER SOCK,124095,Number,0,1,1
2319,DUCT TAPE 50mm x 30m,124770,Number,0,1,1
2322,RECYCLED ECO DUST,124512,Number,0,1,1
2325,RECYCLED ECO DUST IN A BULKA BAG,124813,Number,0,1,1
2328,EFFLOCK 1 LITRE,124526,Number,0,1,1
2331,EFFLOCK 20 LITRES,124528,Number,0,1,1
2334,EFFLOCK 5 LITRES,124527,Number,0,1,1
2337,END CAP FOR 100mm DRAINCOIL,124522,Number,0,1,1
2340,FENCE POST DRIVER  800mm,124723,Number,0,1,1
2343,FILLED HESSIAN SAND BAG,124846,Number,0,1,1
2346,FOAMJOINT 100mm x 10mm x 25m ROLL,124135,Number,0,1,1
2349,FOAMJOINT 125mm x 10mm x 25m ROLL,124136,Number,0,1,1
2352,FOAMJOINT 150mm x 10mm x 25m ROLL,124137,Number,0,1,1
2355,FOAMJOINT 200mm x 10mm x 25m ROLL,124138,Number,0,1,1
2358,FOAMJOINT 250mm x 10mm x 25m ROLL,124139,Number,0,1,1
2361,Foamjoint 300mm x 10mm x 25m Roll,124140,Number,0,1,1
2364,FOAMJOINT 50mm x 10mm x 25m ROLL,124133,Number,0,1,1
2367,FOIL FASTNERS (Box 500),124815,Number,0,1,1
2370,FRAME TIES S/S (150),124834,Number,0,1,1
2373,GEOTEXTILE BAG 1M x 230mm,124928,Number,0,1,1
2376,GEOTEXTILE FABRRIC -  1m x 50m ROLL,124575,Number,0,1,1
2379,GEOTEXTILE FABRIC - 2m x 50m ROLL,124717,Number,0,1,1
2382,GEOTEXTILE SILT TUBE 230mm x 50m,124753,Number,0,1,1
2385,HASTINGS CAPS 195L x 245W x 90H,124498,Number,0,1,1
2388,HERON CORNER BLOCK,124537,Number,0,1,1
2391,HERON END BLOCK,124538,Number,0,1,1
2394,HESSIAN SAND BAG 838mm x 357mm 10oz,124787,Number,0,1,1
2397,HOOPIRON STRAP 1800mm x 25mm x 1.2mm,124467,Number,0,1,1
2400,KCB RENDERERS CLAY 25Kg BAG,124699,Number,0,1,1
2403,TURF - KIKUYU,124789,Number,0,1,1
2406,LEAD 350mm x 3mtr x 20kg,124990,Number,0,1,1
2409,MARX FLURO BLUE SPOT MARKING PAINT,124840,Number,0,1,1
2412,METAL - 20mm NON SPEC BLUE LOOSE,124510,Number,0,1,1
2415,METAL 10mm NON SPEC BLUE IN A BULKA BAG,124479,Number,0,1,1
2418,METAL - 20mm NON SPEC BLUE IN A BULKA BAG,124925,Number,0,1,1000
2421,METAL - 5mm BLUE LOOSE,124608,Number,0,1,1
2424,METAL DUST BLUE 250Kg IN A BULKA BAG,124924,Number,0,1,250
2427,METAL -  DUST BLUE LOOSE,124517,Number,0,1,1000
2430,METAL DUST BLUE IN A BULKA BAG,124663,Number,0,1,1
2433,MISCELLANEOUS - NON STOCK ITEM,124579,Number,0,1,1
2436,CYCLONE MORTAR LARRY HOE,124577,Number,0,1,1
2439,MULCH - EUCHY,124126,Number,0,0,1
2442,ORANGE PLASTIC 2M X 200UM X 10M ROLL,124066,Number,0,1,1
2445,ORANGE PLASTIC 2M X 200UM X 20M ROLL,124067,Number,0,1,1
2448,ORANGE PLASTIC 2M X 200UM X 50M ROLL,124068,Number,0,1,1
2451,ORANGE PLASTIC 2M X 200UM X 5M ROLL,124065,Number,0,1,1
2454,ORANGE PLASTIC 4M X 200UM X 50M ROLL,124069,Number,0,1,1
2457,PERFORATED GALVANISED HOOP IRON  30m x 25mm x .6mm,124037,Number,0,1,1
2460,MULCH - PINE NATURAL LOOSE,124889,Number,0,1,350
2463,MULCH - PINE NATURAL IN A BULKA BAG,124888,Number,0,1,1
2466,POLYPROOF (SNAKESKIN) 110MM X 10M 500UM EMBOSSED P,124106,Number,0,1,1
2469,POLYPROOF (SNAKESKIN) 110MM X 30M 500UM EMBOSSED P,124107,Number,0,1,1
2472,POLYPROOF (SNAKESKIN) 150MM X 30M 500UM EMBOSSED P,124109,Number,0,1,1
2475,POLYPROOF (SNAKESKIN) 230MM X 30M 500UM EMBOSSED P,124111,Number,0,1,1
2478,POLYPROOF (SNAKESKIN) 300MM X 10M 500UM EMBOSSED P,124112,Number,0,1,1
2481,POLYPROOF (SNAKESKIN) 350MM X 10M 500UM EMBOSSED P,124114,Number,0,1,1
2484,POLYPROOF (SNAKESKIN) 350MM X 30M 500UM EMBOSSED P,124115,Number,0,1,1
2487,POLYPROOF (SNAKESKIN) 450MM X 30M 500 UM EMBOSSED,124934,Number,0,1,1
2490,METAL - RAIL BALLAST 63mm,124683,Number,0,1,1
2493,RSS RECYCLED ROAD BASE,124636,Number,0,1,1
2496,RECYCLED - 20mm AGGREGATE,124599,Number,0,1,1
2499,RECYCLED - 20mm AGGREGATE 500Kg IN A BULKA,124653,Number,0,1,1
2502,REPLACEMENT TRAY FOR BRICKSTORM FUGLY WHEELBARROW,124920,Number,0,1,1
2505,METAL - ROAD BASE NON SPEC IN A BULKA BAG,124668,Number,0,1,1
2508,RECYCLED ROAD BASE (ENVIROBASE),124523,Number,0,1,1
2511,METAL - ROAD BASE (20mm SCALPINGS) 500Kg IN A BULK,124919,Number,0,1,500
2514,RSS 10/20 RECYCLED AGGREGATE 500Kg IN A BULKA BAG,125029,Number,0,1,500
2517,RSS 10/20 RECYCLED AGGREGATE 500Kg IN A BULKA BAG,124101,Number,0,1,1
2520,RSS 30/40 RECYCLED AGGREGATE 750Kg IN A BULKA BAG,125080,Number,0,1,750
2523,RSS RECYCLED DUST 500Kg IN A BULKA BAG,126065,Number,0,1,500
2526,RSS RECYCLED DUST 750Kg IN A BULKA BAG,125077,Number,0,1,750
2529,RSS RECYCLED ROADBASE IN A BULKA BAG,125085,Number,0,1,1000
2532,SAND - NEWCASTLE  500Kg IN A BULKA BAG,124587,Number,0,1,1
2535,SAND AND CEMENT MIX 20Kg BAG,124853,Number,0,1,1
2538,SAND - COARSE RIVER IN A BULKA BAG,124478,Number,0,1,1
2541,SAND - COARSE RIVER,124477,Number,0,1,1
2544,SAND - FILL IN A BULKA BAG,124496,Number,0,1,1
2547,SAND - MAROOTA IN A BULKA BAG,124476,Number,0,1,1
2550,SAND - MAROOTA 500Kg IN A BULKA,124856,Number,0,1,1
2553,SAND - NEWCASTLE 250Kg IN A BULKA BAG,124926,Number,0,1,250
2556,SAND - NEWCASTLE 750Kg IN A BULKA BAG,124854,Number,0,1,1
2559,SAND - NEWCASTLE IN A BULKA BAG,124472,Number,0,1,1
2562,SAND - WHITE BRICKLAYERS 250Kg IN A BULKA BAG,124939,Number,0,1,1
2565,SAND - WHITE BRICKLAYERS 750Kg IN A BULKA BAG,124991,Number,0,1,750
2568,SAND - YELLOW BRICKLAYERS IN A BULKA BAG,124515,Number,0,1,1
2571,SAND - YELLOW BRICKLAYERS LOOSE,124514,Number,0,1,1
2574,SILT FENCE LIGHTWEIGHT 750mm x 50m ROLL,124768,Number,0,1,1
2577,TURF - BUFFALO,124788,Number,0,1,1
2580,Star Post 1650mm (5 foot x6 inch),124072,Number,0,1,1
2583,STICKYBACK FOAM 300MM X 10MM X 25M ROLL,124147,Number,0,1,1
2586,STICKYBACK FOAM 100MM X 10MM X 25M ROLL,124143,Number,0,1,1
2589,STICKYBACK FOAM 150MM X 10MM X 25M ROLL,124145,Number,0,1,1
2592,STICKYBACK FOAM 200MM X 10MM X 25M ROLL,124146,Number,0,1,1
2595,STICKYBACK FOAM 75MM X 10MM X 25M ROLL,124142,Number,0,1,1
2598,SYDNEYSTONE BLOCK - 390mm x 245mm x 200mm,124744,Number,0,1,1
2601,TILERS MESH - 2400 X 700 = 1.68M2,124545,Number,0,1,1
2604,SOIL - TURF MIX IN A BULKA BAG,124642,Number,0,1,1
2607,SOIL - TURF MIX 500Kg IN A BULKA BAG,124651,Number,0,1,1
2610,UNIVERSAL COMMON BRICK (400 PER PALLET),124711,Number,0,1,1
2613,VENEER TIES SIDE FIX - 316 STAINLESS STEEL WITH S/,124032,Number,0,1,1
2616,VENEER TIES SIDE FIX - Z950 GALVANISED MEDIUM DUTY,124031,Number,0,1,1
2619,"ALETA VENT - 230 x 75mm (9"" x 3"")",124678,Number,0,1,1
2622,ALETA VENT BRASS WIRE 230mm x 160mm,124804,Number,0,1,1
2625,ALETA VENT BRASS WIRE 455mm x 160mm,124803,Number,0,1,1
2628,ALITA SPARK ARRESTING BRICK VENT 230mm x 150mm,124619,Number,0,1,1
2631,VERMIN WIRE 150MM X 12.5 X 50M (6 inch X 1/2 inch,124071,Number,0,1,1
2634,WEEPA BUSHFIRE,124463,Number,0,1,1
2637,WEEPA STANDARD,124462,Number,0,1,1
2640,WIRE WALL TIES 175MM STAINLESS STEEL MEDIUM DUTY,124029,Number,0,1,1
2643,Y JOINER FOR 100mm DRAINCOIL,124521,Number,0,1,1
2646,Dynamic-Item,Dynamic-Item,Kilo,0,1,1
2648,Super Stubbie Stainless with Timber Screw (Box 100),126058,Number,0,1,3
2651,.900mm Long 100mm x 100mm x 6mm Hot Dipped Galvani,.900 100x100 Angle - 124819,Number,0,1,1
2654,1.200mm LONG x 200mm x 200mm x 7mm Multi Rib T Bar,TBar Multi Rib 1.200mm - 12484,Number,0,1,1
2657,1.200mm Long100mm X 100mm X 6mm Hot Dipped Galvani,1.200mm 100x100 Angle - 124412,Number,0,1,1
2660,1.2m Heavy Duty Galvanised Angle 100mm x 75mm x 10,1.2m  H/ Duty Angle -124505,Number,0,1,1
2663,1.500m Long 150mm x 100mm x 6mm Hot Dipped Galvani,1.500mm 150x100 Angle - 124792,Number,0,1,1
2666,1.500mm Long 100mm X 100mm X 6mm Hot Dipped Galvan,1.500mm 100x100 Angle - 124413,Number,0,1,1
2669,1.500mm Long x 200mm x 200mm x 7mm Multi Rib T Bar,TBar Multi Rib 1.500 - 124737,Number,0,1,1
2672,1.800mm Long 100mm X 100mm X 6mm Hot Dipped Galvan,1.800mm 100x100 Angle - 124414,Number,0,1,1
2675,1.800mm Long 200mm x 200mm x 7mm Multi Rib T Bar,TBar Multi Rib 1.800 -  124594,Number,0,1,1
2678,10.01  Full Block- 90 x 390 x190,Full Block 10.01 - 124606,Number,0,1,1
2681,10.02  Three Quarter Block - 90 x290 x190,3/4 Block 10.02 - 124607,Number,0,1,1
2684,10.03 Half Block -  90 x190 x 190,10.03 Half Block  - 124525,Number,0,1,1
2687,10.34 QUARTER BLOCK 90mm x 90mm x 190mm,124685,Number,0,1,1
2690,15.01 Standard Block 140mm x 190mm x 390mm,Standard Block 15.01 - 124453,Number,0,1,1
2693,15.03 Half Block 140mm x 190mm x 190mm,Half Block 15.03 - 124454,Number,0,1,1
2696,15.22 Corner Block,Corner Block 15.22 - 124786,Number,0,1,1
2699,15.42 Rio Block140mm x 190mm x 390mm,RIO Block 15.42 - 124455,Number,0,1,1
2702,15.48 H Block 140 x 390 x 190,H Block 15.48 - 124705,Number,0,1,1
2705,15.49 Open End Block 140 x 390 x190,Open End Block 15.49 - 124706,Number,0,1,1
2708,2.100mm Long 100mm X 100mm X 6mm Hot Dipped Galvan,2.100  100x100 Angle - 124416,Number,0,1,1
2711,ANGLE 2.100mm x 150mm m 100mm x 6mm GALAVANISED,124418,Number,0,1,1
2714,2.100mm Long 200mm + 200mm X 7mm Multi Rib T Bar,TBar Multi Rib 2.100 - 124425,Number,0,1,1
2717,2.1m Heavy Duty Galvanised Angle 150mm x 100mm x 1,2.1m 150x100 H/ Duty - 124508,Number,0,1,1
2720,2.700 Long x 150mm x 100 mm x10mm Heavy Duty Galva,2.700 15x100 Angle  - 124858,Number,0,1,1
2723,2.700mm Long 100mm X 100mm X 6mm Hot Dipped Galvan,2.700mm 100x100 Angle - 124417,Number,0,1,1
2726,2.700mm Long 150mm X 100mm X 6mm Hot Dipped Galvan,2.700mm  150x100 Angle - 12442,Number,0,1,1
2729,2.700mm Long 200mm X 7mm + 200mm X 7mm Multi - Rib,TBar Multi Rib 2.700 - 124427,Number,0,1,1
2732,2.700mm x 200mm x 8mm x 200mm x 6mm Traditional Ga,2.7 Traditional TBar,Number,0,1,1
2735,20 KG Bag Lime Adelaide Brighton Hydrated,Lime 20kg - 124441,Number,0,1,1
2738,20 KG Bag Off White Cement Bightonlite,COW 20kg -124439,Number,0,1,1
2741,20.01 STANDARD FULL  BLOCK 190mm x 190mm x 390mm,124445,Number,0,1,1
2744,20.02 Three Quarter Block 190 x 290 x 190,3/4 Block 20.02 - 124591,Number,0,1,1
2747,20.03 HALF BLOCK 190mm x 190mm x 190mm,124446,Number,0,1,1
2750,20.12  Lintel OR Bond Beam Block 190 x 390 x 190,Lintel Block 20.12 -124590,Number,0,1,1
2753,20.42 Rio Block 190mm x 190mm x 390mm,Rio Block 20.42- 124447,Number,0,1,1
2756,20.48 H BLOCK 190mm x 190mm x 390mm,124448,Number,0,1,1
2759,20.49 FULL STOP END & CORNER BLOCK 190mm x 190mm x,124449,Number,0,1,1
2762,20.93 HALF END BLOCK 190mm x 190mm x 190mm,124450,Number,0,1,1
2765,20.96 CLEAN OUT BLOCK 190mm x 190mm x 390mm,124451,Number,0,1,1
2768,PEBBLE - 20mm ROUND RIVER GRAVEL,124973,Number,0,1,1000
2771,PEBBLE - 20mm ROUND RIVER GRAVEL IN A BULKA BAG,125046,Number,0,1,1000
2774,ANGLE 3.000mm x 150mm x 100mm x 6mm GALVANISED,124421,Number,0,1,1
2777,30.48 - H BLOCK 290mm x 190mm x 390mm,124516,Number,0,1,1
2780,30.92 CORNER END BLOCK 290mm x 190mm x 390mm,124532,Number,0,1,1
2783,30.93 HALF END BLOCK 190mm x 290mm x 190mm,124540,Number,0,1,1
2786,40/60 Brown Pebble,40/60 Bwn Pebble - 124849,Number,0,1,1
2789,40/60 Brown Pebble in a Bulka Bag,40/60 Bwn Pebble BB - 124850,Number,0,1,1
2792,40mm Nepean River Pebble (124987),40mm Nepean River Pebble,Number,0,1,1
2795,40mm Round River Pebble (Nepean) in a bulka bag (1,40mm River Pebble in Bulka Bag,Number,0,1,1
2798,50.31 CAPPING TILE 194mm x 390mm x 194mm x 40mm,124452,Number,0,1,1
2801,Abey Medium Duty Galvanised Face Fixing Veneer Tie,Abey Veneer  M/ Duty - 124820,Number,0,1,1
2804,Abey Sheriff Light Duty Face Fix (Stubby) Galvanis,Abey L/Duty Stubby - 124485,Number,0,1,1
2807,Abey Sheriff Veneer Ties Side Fixing Light Duty in,Abey Veneer L/Duty - 124486,Number,0,1,1
2810,ALCOR 300mm x 30m .3mmBITUMEN COATED ALUMINIUM,124080,Number,0,1,1
2813,BIPLAS 5 LITRE CLEAR,124148,Number,0,1,1
2816,DUST MDF BLUE QUARRY SAND,124944,Number,0,1,1
2819,BULKA BAG 1 TONNE,124152,Number,0,1,1
2822,CEMENT BRICKLAYERS WHITE 20Kg BAG,125060,Number,0,1,1
2825,CEMENT CROSBE GENERAL PURPOSE 20Kg BAG,124105,Number,0,1,20
2828,CORE/BLOCK FILL IN A BULKA BAG,124473,Number,0,1,1
2831,Decomposed Granite per tonne,126068,Number,0,1,1
2834,EXPANSION TIE GAL (20),124040,Number,0,1,1
2837,EXPASION TIE S/STEEL (20),124041,Number,0,1,1
2840,FOAMJOINT 75mm x 10mm x 25m ROLL,124134,Number,0,1,1
2843,METAL - 10mm BLUE NON SPEC LOOSE,124480,Number,0,1,1
2846,POLYPROOF (SNAKESKIN) 300MM X 30M 500UM EMBOSSED P,124113,Number,0,1,1
2849,METAL - ROAD BASE NON SPEC (20mm UNSPECIFIED SCALP,124610,Number,0,1,1
2852,BINGO RECYCLED BEDDING SAND,124466,Number,0,1,1
2855,SAND - MAROOTA LOOSE,124475,Number,0,1,1
2858,SAND - NEWCASTLE LOOSE,124465,Number,0,1,1
2861,SAND - WHITE BRICKLAYERS LOOSE,124444,Tonne,0,1,1000
2864,SAND - WHITE BRICKLAYERS 500Kg IN A BULKA BAG,124543,Number,0,1,1
2867,SAND - WHITE BRICKLAYERS IN A BULKA BAG,124471,Number,0,1,1
2870,"SAW BLADE 14"" SILENT TYPE BRICK & PAVERS",124932,Number,0,1,1
2873,Stubby Ties Z950 Galvanised With Nails,124033,Number,0,1,1
2876,SOIL - TURF MIX LOOSE,124529,Number,0,1,1
2879,WALL WRAP BREATHER 1350mm x 60mtr ROLL,124916,Number,0,1,1
2882,CAVI-T-BAR 2.7M x 180 x 8 + 240 x 8,126070,Number,0,1,1
2885,CAVI-T-BAR 3.9M x 180 x 8 + 240 x 8,126071,Number,0,1,1
2888,CAVI-T-BAR 4.5M x 180 x 8 + 240 x 8,126072,Number,0,1,1
2889,HERON WALL BLOCK,124535,Number,0,1,1
2892,SUPER STUBBIE STAINLESS METAL SCREW (BOX 100),126059,Number,0,1,1
2895,RSS RECYCLED DUST IN A BULKA BAG,125022,Number,0,1,1000
2898,SUPER STUBBIE STAINLESS TIMBER SCREW (PACK 540),126060,Number,0,1,1
2901,T BAR TRADITIONAL 5.200mm x 200mm x 10mm,126040,Number,0,1,1
2904,Brick/Tile/Concrete Bag Pick up 1m3 charge BC,B/T/CBagPickup1m3BCNEW,Number,0,1,1
2907,Gyprock Bag Pick up charge BC,GyprockBagPickupCharge BC NEW,Number,0,1,1
2910,Waste Bag Pick up charge BC,WasteBagPickupCharge BC NEW,Number,0,1,1
2913,T BAR TRADITIONAL 3.6mm x 200mm x 8mm x 200mm x 6m,124882,Number,0,1,1
2916,Driveway Top-Up,Driveway Top-Up,Number,0,1,1
2919,T BAR TRADITIONAL 1.200mm x 6mm x 200mm x 6mm,124877,Number,0,1,1
2922,METAL DUST (CLEARY'S RED) 750KG IN BULKA BAG,126075,Number,0,1,750
2925,METAL - 20mm CLEARY'S RED IN A BULKA BAG,125090,Number,0,1,1000
2928,PERFORATED GALVANISED HOOPIRON 6M X 25MM X .6MM,124035,Number,0,1,1
2931,SUPER STUBBIE GALV TIMBER SCREW (PACK 540),126036,Number,0,1,1
2934,SUPER STUBBIE GALV TIMBER SCREW (PACK 800),126038,Number,0,1,1
2937,STAR POST PROTECTION CAPS (BOX 100),124722,Number,0,1,1
2940,PEBBLE -40mm ROUND RIVER GRAVEL 500KG IN BULKA BAG,126080,Number,0,1,500
2943,Gyprock Bag Set up After Allowance,GyprockBagSetupAfterAllowanNEW,Number,0,1,1
2946,T BAR TRADITIONAL 6.300mm x 200mm x 10 mm x 200mm,125095,Number,0,1,1
2949,Floor Covering Stage,Floor Covering Stage NEW,Number,0,1,1
2952,CORE/BLOCK FILL 750kg IN A BULKA BAG,126081,Number,0,1,750
2955,SUPER STUBBIE GALV METAL SCREW (PACK 540),126037,Number,0,1,1
2958,Bark 25mm per m3,BARK 25mm,Number,0,1,1
2961,Bark 14mm per m3,Bark 14mm,Number,0,1,1
2964,Forest Blend 4-25mm,Forest Blend 4-25mm,Number,0,1,1
2967,Hardwood Fines,Hardwood Fines,Number,0,1,1
2970,Softfall Pine Mulch,Softfall Pine Mulch,Number,0,1,1
2973,RSS 30/40+ Recycled Aggregate in a Bulka Bag,124102,Number,0,1,1000
2976,Carboard Bag Pick Up charge,CardboardBagPIckUpchargeNEW,Number,0,1,1
2979,Cardboard Bag Set Up,CardboardBagSetUpNEW,Number,0,1,1
2982,Waste Bag Pick up 1m3 charge,WasteBagPickUp1m3chargeNEW,Number,0,1,1
2985,Waste Bag Set up 1m3,Wastebagsetup1m3NEW,Number,0,1,1
2988,SAND - YELLOW BRICKLAYERS 500 KG IN A BULKA BAG,126084,Number,0,1,500
2991,OXIDE BROWN 25KG,126085,Number,0,1,1
2994,CLEARY'S RED 10MM DRAINAGE,126086,Number,0,1,1000
2997,Leaf Mulch,Leaf Mulch,m3,0,1,1
3000,20/14 ENVIRO AGG 500 KG IN A BULKA BAG,126093,Number,0,1,500
3003,Bark 10mm per m3,Bark 10mm,Number,0,1,1
3006,SAND- MAROOTA  800KG IN BULKA BAG,126094,Number,0,1,800
3009,Aged Leaf Mulch,Aged Leaf Mulch,Number,0,1,1
3012,ENM - Excavated Natural Materials (Soil),126095,Number,0,1,1
3015,METAL- 20mm CLEARY'S RED 250KG IN A BULKA BAG,126096,Number,0,1,250
3018,Whipper Snip Perimeter - No Charge,Whipper Snip Perimeter,Number,0,1,1
3021,MULCH - SOFT FALL - Certified,126098,Number,0,1,1
3024,MULCH - SOFT FALL IN A BULKA BAG,126099,Number,0,1,1
3027,RECYCLED - 20mm AGGREGATE IN A BULKA BAG,126101,Number,0,1,1000
3030,RECYCLED - 40/70mm AGGREGATE,126102,Number,0,1,1000
3033,RECYCLED - 40/70mm AGGREGATE IN A BULKA BAG,126103,Number,0,1,1000
3036,Baled Bulka Bags Per Tonne,Baled Bulka Bags,Kilo,0,1,1
3039,Baled Cardboard Per Tonne,Baled Cardboard,Kilo,0,1,1
3042,Baled Plastic Per Tonne,Baled Plastic,Kilo,0,1,1
3045,METAL - 14mm CLEARY'S RED,126110,Number,0,1,1000
3048,METAL - 14mm CLEARY'S RED IN A BULKA BAG,126111,Number,0,1,1000
3051,METAL DUST (CLEARYS RED) IN A BULKA BAG,125021,Number,0,1,1000
3054,RECYCLED ROAD BASE(ENVIROBASE) IN A BULKA BAG,126116,Number,0,1,1000
3057,"DOOR FRAME 920mm x 2065mm 3 HINGED, 2 STRIKERS L/H",126115,Number,0,1,1
3060,Unshredded Greens Waste,Unshredded Greens Waste,Tonne,0,1,1000
3063,Pine Flake Mulch,Pine Flake Mulch,m3,0,1,0.5
3066,PINE CHIPS,PINE CHIPS,m3,0,1,1
3069,T BAR TRADITIONAL 1.800 x 200mm x 200mm x 6mm,126092,Number,0,1,1
3072,Test Joel,TESTJOEL,Number,0,1,1
3075,Compost 12mm per tonne,Compost 12mm,Number,0,1,1
3078,Forest Blanket per m3,Forest Blanket,Number,0,1,1
3081,Compost 40mm per m3,Compost 40mm,Number,0,1,1
3084,Pine Bark Fines,Pine Bark Fines,m3,0,1,300
3087,SFS530 STEEL SLAG ROAD BASE,126131,Tonne,0,1,1000
3090,METAL - DGS40 (CLEARY),126128,Number,0,1,1000
3093,METAL - DGB20 COUNCIL SPEC ROAD BASE IN BULKA BAG,126129,Number,0,1,1000
